Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,SelectedLanguage,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,077ef0f3a74e14f1e041e6420af7562f,615581f5bdaab1b48c38bc2c,2023-04-14T11:27:42.833Z,2023-04-14 13:27:42+02,640208,group_3,3,736846,de,nopints,1,981644c92a46e6a770567a4808fc3fd6,2023-04-14T11:17:49.222Z,2023-04-14 13:17:29+02,"",84,14,0.9829059829059759,0.6916214811673123
true,88114e56523ef2063893535b5ed0fc32,63ee74be8d86f8b59f5274bb,2023-04-14T11:29:52.897Z,2023-04-14 13:29:52+02,640209,group_3,3,736847,de,nopints,1,fb86d16d91ee772b87d88ae1809f28cc,2023-04-14T11:18:25.209Z,2023-04-14 13:18:02+02,"",85,15,0.8396946564885468,0.7796729975452638
true,9bd6c6d99e63652806ed7d8721f08963,59dce9305de9b000017ec078,2023-04-14T11:29:59.250Z,2023-04-14 13:29:59+02,640210,group_6,6,736848,de,nopints_cg,1,ccb7211fbcac8cffd0be2d2fa3b14a89,2023-04-14T11:19:04.087Z,2023-04-14 13:18:44+02,"",86,15,3.6062992125984294,2.107943283594171
true,a84cbda8bf18c25126d38d52c25c570b,63d7d24b7c5c14735adffba7,2023-04-14T11:39:12.032Z,2023-04-14 12:39:12+01,640211,group_5,5,736849,de,sil_cg,1,fb5e638f5bf789887cc04c13e9f70fe5,2023-04-14T11:19:23.939Z,2023-04-14 12:18:57+01,"",87,14,1.0301724137931103,0.7508294066295585
true,02b3447a85a5a7643fc655db73d8c544,637e1da154dddf50b9d82c82,2023-04-14T11:35:36.545Z,2023-04-14 13:35:36+02,640212,group_4,4,736850,de,base_cg,1,469296ef5acad54a4878d4f593c5f872,2023-04-14T11:19:37.047Z,2023-04-14 13:19:29+02,"",88,16,62.7326203208556,209.30213341856262
true,afda751ef03d083fc913579e62a5acbf,62d975b271ef86567275de5d,2023-04-14T11:36:25.585Z,2023-04-14 13:36:25+02,640213,group_1,1,736851,de,base,1,e37829337c172d97f2b8499873884386,2023-04-14T11:21:15.345Z,2023-04-14 13:20:57+02,"",89,15,0.6611111111111114,0.8310895719134074
true,79f999abed39f7314727270d4675a5ff,63eb9a1748c296f11ede8767,2023-04-14T11:54:36.295Z,2023-04-14 13:54:36+02,640214,group_2,2,736852,de,sil,1,e22c9a3843016a67da4894473047090e,2023-04-14T11:21:17.582Z,2023-04-14 13:20:27+02,"",90,15,3.6666666666666714,1.76287220337389
true,cae423324a0c7c6e3e5eaee5eb11ff55,61278b6f51370e291bdd7fdb,2023-04-14T11:41:59.933Z,2023-04-14 13:41:59+02,640215,group_2,2,736853,de,sil,1,7748956d71a6577b9d6358f9db676a43,2023-04-14T11:21:28.592Z,2023-04-14 13:21:05+02,"",91,16,8.094262295081961,0.7095137078965381
true,afabda280264bb4cab603d94d3385b91,5fba966041a525a940d7322c,2023-04-14T11:42:10.500Z,2023-04-14 12:42:10+01,640218,group_3,3,736857,de,nopints,1,ce42171f9062ad1a117f492a035eaffc,2023-04-14T11:23:19.271Z,2023-04-14 12:22:57+01,"",92,16,0.899038461538467,0.6682346421596609
true,8e8657dbcd71dbea71fa121d1b8c3df0,640253ac4fa04026c937359e,2023-04-14T11:25:47.346Z,2023-04-14 13:25:47+02,640200,group_3,3,736838,de,nopints,1,9450eb8fad283440567cf583f144ddbc,2023-04-14T11:14:32.863Z,2023-04-14 13:14:22+02,"",76,13,9.094488188976385,6.25625113637205
true,970cbe63bdc26454829c5ddbad0cf50f,61642079e97a8b33e926d76f,2023-04-14T12:08:33.581Z,2023-04-14 14:08:33+02,640239,group_5,5,736881,de,sil_cg,1,7dfde6ff3834df030b8e0e22767e043e,2023-04-14T11:54:05.237Z,2023-04-14 13:53:50+02,"",94,15,539.40522875817,431.2559168927574
