Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Group_Name,Group_Nr,Rec_Session_Id,SelectedLanguage,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,TimeMeasure_Mean,TimeMeasure_Std
true,9bad66a24014d1c741996410037e1a83,60d63e407fce934334a5e025,2023-04-13T18:32:31.231Z,2023-04-13 11:32:31-07,639938,group_5,5,736506,en,sil_cg,1,b02ffd373f25f08f83a8a98436e5066e,2023-04-13T18:15:05.693Z,2023-04-13 11:14:48-07,"",92,16,8.8643216080402,1.720898274577156
true,da87c575b3847ee594dd2fac46a63c9c,"",2023-04-13T18:26:13.153Z,2023-04-13 19:26:13+01,639939,group_3,3,736507,en,nopints,1,f63da74cb89821d60accbe6e319ca684,2023-04-13T18:17:14.248Z,2023-04-13 19:16:55+01,"",93,16,0.7169811320754746,0.5622514877642014
true,bea7a261507f9195a405ada171760879,61719508d946490934305f3a,2023-04-13T19:16:33.567Z,2023-04-13 12:16:33-07,639952,group_4,4,736526,en,base_cg,1,7ed78584eaf796b108cb7f6be613eb68,2023-04-13T19:00:12.777Z,2023-04-13 11:59:57-07,"",95,15,9.068749999999994,2.806514464153001
true,b5d7d46c4503dbb414a46cb4b893af56,5734b743d0f8fe10e4e4415d,2023-04-13T19:34:23.874Z,2023-04-13 20:34:23+01,639956,group_4,4,736530,en,base_cg,1,b01391917275fa3950da86fbf6fe6fe4,2023-04-13T19:18:20.186Z,2023-04-13 20:17:04+01,"",96,16,3.502923976608187,1.9387530477565624
true,12f81d2978ce5a979eee3fb1432c31c8,63e52315e958670a256c0bcd,2023-04-13T19:34:58.546Z,2023-04-13 20:34:58+01,639957,group_6,6,736532,en,nopints_cg,1,93c9f2bc7fc384817289ef69fd698ca7,2023-04-13T19:21:28.816Z,2023-04-13 20:21:22+01,"",97,17,0.5534591194968499,0.521823107237524
true,4ed2ce7bc650719203a37b9dbf1707e7,631610af8e747093cd90e00d,2023-04-13T19:36:48.182Z,2023-04-13 20:36:48+01,639958,group_1,1,736533,en,base,1,05e3c26141c61a486973ff0801f6a60b,2023-04-13T19:21:44.429Z,2023-04-13 20:18:40+01,"",98,17,0.906432748538009,1.1303958939487457
true,65e18139c161e90d22d125e8939d5135,63c80a427dfa1305502df5a8,2023-04-13T19:42:53.930Z,2023-04-13 20:42:53+01,639959,group_5,5,736534,en,sil_cg,1,27a4e4a3cf9cdb1477b25b6e571a958f,2023-04-13T19:23:43.672Z,2023-04-13 20:20:59+01,"",99,17,18.918552036199088,109.70533412079365
true,ff3ba1e51a8e2d4305f188091df33b3d,5e89ba09ec9b3364b1fc0bd1,2023-04-13T19:37:54.690Z,2023-04-13 20:37:54+01,639960,group_3,3,736535,en,nopints,1,5d3f7083e9e9e3621e09d539a950b9dc,2023-04-13T19:24:16.056Z,2023-04-13 20:20:51+01,"",100,17,2.6812500000000057,2.1718997300750327
true,403ea101abf3a07e7a5791495ea71083,63e51ff21f93dcf52c112028,2023-04-13T19:39:34.977Z,2023-04-13 20:39:34+01,639961,group_5,5,736537,en,sil_cg,1,c4c517879e6c8604cbeafaf4dd699206,2023-04-13T19:24:31.731Z,2023-04-13 20:24:26+01,"",101,18,0.7640449438202239,0.6363956071238777
true,2c60303df00f984c5f34e24b2c3ccf60,63d196c147d1f420690e5b87,2023-04-13T19:51:06.585Z,2023-04-13 20:51:06+01,639964,group_2,2,736542,en,sil,1,d52f2868dc30615a1a2696a02b834973,2023-04-13T19:35:39.012Z,2023-04-13 20:35:25+01,"",102,17,0.9017341040462412,1.3543538863718585
